N,q,log2_q,fully_split,problem,l_M,k_s,n_c,B,distribution,dist_sd,n_LWE,m_LWE,n_SIS,m_SIS,mode,hiding_attack,hiding_log2_rop,hiding_log2_red,hiding_log2_mem,hiding_bkz_beta,hiding_beta,hiding_tag,binding_attack,binding_norm,binding_log2_rop,binding_bkz_beta,binding_beta,inf_binding_log2_rop,inf_binding_attack,inf_binding_log2_red,inf_binding_log2_mem,inf_binding_d,l2_binding_log2_rop,l2_binding_attack,l2_binding_log2_red,l2_binding_log2_mem,l2_binding_d,opening_length,random_length,s_SW,smallwood_rows,range_degree,range_grade,accepted,rejection_reason,notes
256,1054721,20.008,true,commitment_hiding+binding,8,4,10,16,uniform,9.5219,1024,2560,2560,5632,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,5632,3584,16,352.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,4,12,8,uniform,4.89898,1024,3072,3072,6144,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,6144,4096,16,384.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,4,12,16,uniform,9.5219,1024,3072,3072,6144,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,6144,4096,16,384.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,1,8,uniform,4.89898,1536,256,256,3840,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,148.920,1029,510,221.628,lattice,221.628,,3840,148.920,lattice,148.920,,1029,3840,1792,16,240.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,1,16,uniform,9.5219,1536,256,256,3840,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,113.296,935,388,167.316,lattice,167.316,,3840,113.296,lattice,113.296,,935,3840,1792,16,240.000,33,direct,no,binding below target,
256,1054721,20.008,true,commitment_hiding+binding,8,6,2,8,uniform,4.89898,1536,512,512,4096,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,373.176,2048,1278,506.912,lattice,506.912,,4095,373.176,lattice,373.176,,2048,4096,2048,16,256.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,2,16,uniform,9.5219,1536,512,512,4096,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,290.832,1862,996,393.616,lattice,393.616,,4095,290.832,lattice,290.832,,1862,4096,2048,16,256.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,3,8,uniform,4.89898,1536,768,768,4352,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,619.624,3059,2122,802.124,lattice,802.124,,4352,619.624,lattice,619.624,,3059,4352,2304,16,272.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,3,16,uniform,9.5219,1536,768,768,4352,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,487.056,2782,1668,630.720,lattice,630.720,,4351,487.056,lattice,487.056,,2782,4352,2304,16,272.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,4,8,uniform,4.89898,1536,1024,1024,4608,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,878.336,4063,3008,1099.964,lattice,1099.964,,4608,878.336,lattice,878.336,,4063,4608,2560,16,288.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,4,16,uniform,9.5219,1536,1024,1024,4608,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,694.084,3696,2377,872.788,lattice,872.788,,4607,694.084,lattice,694.084,,3696,4608,2560,16,288.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,5,8,uniform,4.89898,1536,1280,1280,4864,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,1147.560,4864,3930,1447.892,lattice,1447.892,,4864,1147.560,lattice,1147.560,,4864,4864,2816,16,304.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,5,16,uniform,9.5219,1536,1280,1280,4864,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,908.412,4604,3111,1118.068,lattice,1118.068,,4863,908.412,lattice,908.412,,4604,4864,2816,16,304.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,6,8,uniform,4.89898,1536,1536,1536,5120,rough,usvp,309.812,309.812,,3065,1061,usvp,,,1476.352,,,,,,,,1476.352,lattice,1476.352,,5120,5120,3072,16,320.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,6,16,uniform,9.5219,1536,1536,1536,5120,rough,usvp,355.364,355.364,,3068,1217,usvp,,,1135.588,,,,,,,,1135.588,lattice,1135.588,,5120,5120,3072,16,320.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,6,8,8,uniform,4.89898,1536,2048,2048,5632,rough,usvp,307.768,307.768,,3258,1054,usvp,,,,,,,,,,,,,,,,5632,3584,16,352.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,8,16,uniform,9.5219,1536,2048,2048,5632,rough,usvp,348.940,348.940,,3374,1195,usvp,,,,,,,,,,,,,,,,5632,3584,16,352.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,10,8,uniform,4.89898,1536,2560,2560,6144,rough,usvp,307.768,307.768,,3258,1054,usvp,,,,,,,,,,,,,,,,6144,4096,16,384.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,10,16,uniform,9.5219,1536,2560,2560,6144,rough,usvp,348.940,348.940,,3374,1195,usvp,,,,,,,,,,,,,,,,6144,4096,16,384.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,12,8,uniform,4.89898,1536,3072,3072,6656,rough,usvp,307.768,307.768,,3258,1054,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,6,12,16,uniform,9.5219,1536,3072,3072,6656,rough,usvp,348.940,348.940,,3374,1195,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,8,1,8,uniform,4.89898,2048,256,256,4352,rough,dual_hybrid,439.168,439.168,,,1504,,lattice,l2,145.124,1019,497,217.832,lattice,217.832,,4351,145.124,lattice,145.124,,1019,4352,2304,16,272.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,1,16,uniform,9.5219,2048,256,256,4352,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,110.668,927,379,164.688,lattice,164.688,,4351,110.668,lattice,110.668,,927,4352,2304,16,272.000,33,direct,no,binding below target,
256,1054721,20.008,true,commitment_hiding+binding,8,8,2,8,uniform,4.89898,2048,512,512,4608,rough,dual_hybrid,439.168,439.168,,,1504,,lattice,l2,365.000,2031,1250,500.780,lattice,500.780,,4607,365.000,lattice,365.000,,2031,4608,2560,16,288.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,2,16,uniform,9.5219,2048,512,512,4608,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,284.992,1848,976,388.652,lattice,388.652,,4607,284.992,lattice,284.992,,1848,4608,2560,16,288.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,3,8,uniform,4.89898,2048,768,768,4864,rough,dual_hybrid,439.168,439.168,,,1504,,lattice,l2,607.360,3035,2080,794.240,lattice,794.240,,4863,607.360,lattice,607.360,,3035,4864,2816,16,304.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,3,16,uniform,9.5219,2048,768,768,4864,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,478.296,2762,1638,624.588,lattice,624.588,,4863,478.296,lattice,478.296,,2762,4864,2816,16,304.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,4,8,uniform,4.89898,2048,1024,1024,5120,rough,dual_hybrid,439.168,439.168,,,1504,,,,862.276,,,,,,,,862.276,lattice,862.276,,4032,5120,3072,16,320.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,4,16,uniform,9.5219,2048,1024,1024,5120,rough,dual_hybrid,501.364,501.364,,,1717,,,,682.404,,,,,,,,682.404,lattice,682.404,,3671,5120,3072,16,320.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,5,8,uniform,4.89898,2048,1280,1280,5376,rough,dual_hybrid,439.168,439.168,,,1504,,,,1125.368,,,,,,,,1125.368,lattice,1125.368,,5023,5376,3328,16,336.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,5,16,uniform,9.5219,2048,1280,1280,5376,rough,dual_hybrid,501.364,501.364,,,1717,,,,893.812,,,,,,,,893.812,lattice,893.812,,4574,5376,3328,16,336.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,6,8,uniform,4.89898,2048,1536,1536,5632,rough,dual_hybrid,439.168,439.168,,,1504,,,,1402.184,,,,,,,,1402.184,lattice,1402.184,,5632,5632,3584,16,352.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,6,16,uniform,9.5219,2048,1536,1536,5632,rough,dual_hybrid,501.364,501.364,,,1717,,,,1110.768,,,,,,,,1110.768,lattice,1110.768,,5473,5632,3584,16,352.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,8,8,uniform,4.89898,2048,2048,2048,6144,rough,usvp,434.204,434.204,,4095,1487,usvp,,,,,,,,,,,,,,,,6144,4096,16,384.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,8,8,16,uniform,9.5219,2048,2048,2048,6144,rough,usvp,495.232,495.232,,4089,1696,usvp,,,1619.432,,,,,,,,1619.432,lattice,1619.432,,6144,6144,4096,16,384.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,8,8,10,8,uniform,4.89898,2048,2560,2560,6656,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,8,10,16,uniform,9.5219,2048,2560,2560,6656,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,8,12,8,uniform,4.89898,2048,3072,3072,7168,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,7168,5120,16,448.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,8,8,12,16,uniform,9.5219,2048,3072,3072,7168,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,7168,5120,16,448.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,1,8,uniform,4.89898,256,256,256,4608,rough,usvp,28.032,28.032,,507,96,usvp,,,,,,,,,,,,,,,,4608,512,16,288.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,1,16,uniform,9.5219,256,256,256,4608,rough,usvp,35.624,35.624,,509,122,usvp,,,,,,,,,,,,,,,,4608,512,16,288.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,2,8,uniform,4.89898,256,512,512,4864,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,4864,768,16,304.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,2,16,uniform,9.5219,256,512,512,4864,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,4864,768,16,304.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,3,8,uniform,4.89898,256,768,768,5120,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,3,16,uniform,9.5219,256,768,768,5120,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,4,8,uniform,4.89898,256,1024,1024,5376,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,5376,1280,16,336.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,4,16,uniform,9.5219,256,1024,1024,5376,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,5376,1280,16,336.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,5,8,uniform,4.89898,256,1280,1280,5632,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,5,16,uniform,9.5219,256,1280,1280,5632,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,6,8,uniform,4.89898,256,1536,1536,5888,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,5888,1792,16,368.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,6,16,uniform,9.5219,256,1536,1536,5888,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,5888,1792,16,368.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,8,8,uniform,4.89898,256,2048,2048,6400,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,6400,2304,16,400.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,8,16,uniform,9.5219,256,2048,2048,6400,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,6400,2304,16,400.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,10,8,uniform,4.89898,256,2560,2560,6912,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,6912,2816,16,432.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,10,16,uniform,9.5219,256,2560,2560,6912,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,6912,2816,16,432.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,12,8,uniform,4.89898,256,3072,3072,7424,rough,usvp,26.280,26.280,,578,90,usvp,,,,,,,,,,,,,,,,7424,3328,16,464.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,1,12,16,uniform,9.5219,256,3072,3072,7424,rough,usvp,32.412,32.412,,594,111,usvp,,,,,,,,,,,,,,,,7424,3328,16,464.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,1,8,uniform,4.89898,512,256,256,4864,rough,dual_hybrid,80.596,80.592,,,276,,,,,,,,,,,,,,,,,4864,768,16,304.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,1,16,uniform,9.5219,512,256,256,4864,rough,dual_hybrid,96.360,96.360,,,330,,,,,,,,,,,,,,,,,4864,768,16,304.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,2,8,uniform,4.89898,512,512,512,5120,rough,usvp,78.548,78.548,,1019,269,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,2,16,uniform,9.5219,512,512,512,5120,rough,usvp,93.440,93.440,,1023,320,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,3,8,uniform,4.89898,512,768,768,5376,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,5376,1280,16,336.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,3,16,uniform,9.5219,512,768,768,5376,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,5376,1280,16,336.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,4,8,uniform,4.89898,512,1024,1024,5632,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,4,16,uniform,9.5219,512,1024,1024,5632,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,5,8,uniform,4.89898,512,1280,1280,5888,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,5888,1792,16,368.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,5,16,uniform,9.5219,512,1280,1280,5888,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,5888,1792,16,368.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,6,8,uniform,4.89898,512,1536,1536,6144,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,6144,2048,16,384.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,6,16,uniform,9.5219,512,1536,1536,6144,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,6144,2048,16,384.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,8,8,uniform,4.89898,512,2048,2048,6656,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,6656,2560,16,416.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,8,16,uniform,9.5219,512,2048,2048,6656,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,6656,2560,16,416.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,10,8,uniform,4.89898,512,2560,2560,7168,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,7168,3072,16,448.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,10,16,uniform,9.5219,512,2560,2560,7168,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,7168,3072,16,448.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,12,8,uniform,4.89898,512,3072,3072,7680,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,17,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,2,12,16,uniform,9.5219,512,3072,3072,7680,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,33,direct,no,hiding below target; binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,4,1,8,uniform,4.89898,1024,256,256,5376,rough,dual_hybrid,194.408,194.180,,,665,,lattice,l2,138.992,1004,476,211.408,lattice,211.408,,5375,138.992,lattice,138.992,,1004,5376,1280,16,336.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,1,16,uniform,9.5219,1024,256,256,5376,rough,dual_hybrid,225.959,225.716,,,773,,lattice,l2,106.288,914,364,160.016,lattice,160.016,,5375,106.288,lattice,106.288,,914,5376,1280,16,336.000,33,direct,no,binding below target,
256,1054721,20.008,true,commitment_hiding+binding,16,4,2,8,uniform,4.89898,1024,512,512,5632,rough,dual_hybrid,194.408,194.180,,,665,,,,351.860,,,,,,,,351.860,lattice,351.860,,2002,5632,1536,16,352.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,2,16,uniform,9.5219,1024,512,512,5632,rough,dual_hybrid,225.959,225.716,,,773,,lattice,l2,275.356,1824,943,380.476,lattice,380.476,,5631,275.356,lattice,275.356,,1824,5632,1536,16,352.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,3,8,uniform,4.89898,1024,768,768,5888,rough,dual_hybrid,194.408,194.180,,,665,,,,586.920,,,,,,,,586.920,lattice,586.920,,2994,5888,1792,16,368.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,3,16,uniform,9.5219,1024,768,768,5888,rough,dual_hybrid,225.959,225.716,,,773,,,,463.404,,,,,,,,463.404,lattice,463.404,,2728,5888,1792,16,368.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,4,8,uniform,4.89898,1024,1024,1024,6144,rough,usvp,190.092,190.092,,2046,651,usvp,,,835.120,,,,,,,,835.120,lattice,835.120,,3981,6144,2048,16,384.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,4,16,uniform,9.5219,1024,1024,1024,6144,rough,usvp,220.460,220.460,,2044,755,usvp,,,662.548,,,,,,,,662.548,lattice,662.548,,3628,6144,2048,16,384.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,5,8,uniform,4.89898,1024,1280,1280,6400,rough,usvp,188.048,188.048,,2204,644,usvp,,,1092.080,,,,,,,,1092.080,lattice,1092.080,,4962,6400,2304,16,400.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,5,16,uniform,9.5219,1024,1280,1280,6400,rough,usvp,214.620,214.620,,2300,735,usvp,,,869.576,,,,,,,,869.576,lattice,869.576,,4524,6400,2304,16,400.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,6,8,uniform,4.89898,1024,1536,1536,6656,rough,usvp,188.048,188.048,,2204,644,usvp,,,1355.464,,,,,,,,1355.464,lattice,1355.464,,5938,6656,2560,16,416.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,6,16,uniform,9.5219,1024,1536,1536,6656,rough,usvp,214.620,214.620,,2300,735,usvp,,,1081.860,,,,,,,,1081.860,lattice,1081.860,,5415,6656,2560,16,416.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,8,8,uniform,4.89898,1024,2048,2048,7168,rough,usvp,188.048,188.048,,2204,644,usvp,,,1918.148,,,,,,,,1918.148,lattice,1918.148,,7168,7168,3072,16,448.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,8,16,uniform,9.5219,1024,2048,2048,7168,rough,usvp,214.620,214.620,,2300,735,usvp,,,1518.984,,,,,,,,1518.984,lattice,1518.984,,7168,7168,3072,16,448.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,10,8,uniform,4.89898,1024,2560,2560,7680,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,4,10,16,uniform,9.5219,1024,2560,2560,7680,rough,usvp,214.620,214.620,,2300,735,usvp,,,2032.904,,,,,,,,2032.904,lattice,2032.904,,7680,7680,3584,16,480.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,4,12,8,uniform,4.89898,1024,3072,3072,8192,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,8192,4096,16,512.000,17,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,4,12,16,uniform,9.5219,1024,3072,3072,8192,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,8192,4096,16,512.000,33,direct,no,binding failed,
256,1054721,20.008,true,commitment_hiding+binding,16,6,1,8,uniform,4.89898,1536,256,256,5888,rough,dual_hybrid,315.068,315.068,,,1079,,lattice,l2,136.656,998,468,208.780,lattice,208.780,,5887,136.656,lattice,136.656,,998,5888,1792,16,368.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,1,16,uniform,9.5219,1536,256,256,5888,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,104.536,909,358,157.972,lattice,157.972,,5887,104.536,lattice,104.536,,909,5888,1792,16,368.000,33,direct,no,binding below target,
256,1054721,20.008,true,commitment_hiding+binding,16,6,2,8,uniform,4.89898,1536,512,512,6144,rough,dual_hybrid,315.068,315.068,,,1079,,,,346.312,,,,,,,,346.312,lattice,346.312,,1990,6144,2048,16,384.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,2,16,uniform,9.5219,1536,512,512,6144,rough,dual_hybrid,361.788,361.788,,,1239,,lattice,l2,271.268,1814,929,376.680,lattice,376.680,,6144,271.268,lattice,271.268,,1814,6144,2048,16,384.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,3,8,uniform,4.89898,1536,768,768,6400,rough,dual_hybrid,315.068,315.068,,,1079,,,,578.452,,,,,,,,578.452,lattice,578.452,,2977,6400,2304,16,400.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,3,16,uniform,9.5219,1536,768,768,6400,rough,dual_hybrid,361.788,361.788,,,1239,,,,456.980,,,,,,,,456.980,lattice,456.980,,2714,6400,2304,16,400.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,4,8,uniform,4.89898,1536,1024,1024,6656,rough,dual_hybrid,315.068,315.068,,,1079,,,,823.732,,,,,,,,823.732,lattice,823.732,,3959,6656,2560,16,416.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,4,16,uniform,9.5219,1536,1024,1024,6656,rough,dual_hybrid,361.788,361.788,,,1239,,,,654.080,,,,,,,,654.080,lattice,654.080,,3610,6656,2560,16,416.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,5,8,uniform,4.89898,1536,1280,1280,6912,rough,dual_hybrid,315.068,315.068,,,1079,,,,1077.772,,,,,,,,1077.772,lattice,1077.772,,4935,6912,2816,16,432.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,5,16,uniform,9.5219,1536,1280,1280,6912,rough,dual_hybrid,361.788,361.788,,,1239,,,,859.064,,,,,,,,859.064,lattice,859.064,,4502,6912,2816,16,432.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,6,8,uniform,4.89898,1536,1536,1536,7168,rough,usvp,309.812,309.812,,3065,1061,usvp,,,1338.528,,,,,,,,1338.528,lattice,1338.528,,5908,7168,3072,16,448.000,17,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,6,16,uniform,9.5219,1536,1536,1536,7168,rough,usvp,355.364,355.364,,3068,1217,usvp,,,1069.596,,,,,,,,1069.596,lattice,1069.596,,5390,7168,3072,16,448.000,33,direct,yes,,
256,1054721,20.008,true,commitment_hiding+binding,16,6,8,8,uniform,4.89898,1536,2048,2048,7680,rough,usvp,307.768,307.768,,3258,1054,usvp,,,1874.932,,,,,,,,1874.932,lattice,1874.932,,7680,7680,3584,16,480.000,17,direct,yes,,
